ap_mac,lat,lon,Количество_торговля_rank,Количество_бытовые_rank,Количество_общепит_rank,Количество_клубы_rank,Количество_медицина_rank,Выручка_торговля_rank,Прибыль_торговля_rank,Выручка_бытовые_rank,Прибыль_бытовые_rank,Выручка_общепит_rank,Прибыль_общепит_rank,Выручка_клубы_rank,Прибыль_клубы_rank,Выручка_медицина_rank,Прибыль_медицина_rank,barbers_rank,spa_rank,shoes_rank,jewelry_rank,foto_rank,riteil_rank,club_rank,med_rank,vet_rank,stomat_rank,alco_rank,shop_rank,crime_rank,danger_rank,houseprise_rank,houseparenda_rank,money_rank,people_rank,traffic_rank,toilet_rank,trash_rank,metro_rank,taxi_rank,auto_rank,light_rank,video_rank,keep_rank,arenda_rank,ЖКХ_ранг,Соседи_ранг,Условия для детей_ранг,Спорт и отдых_ранг,Магазины_ранг,Транспорт_ранг,Безопасность_ранг,Стоимость жизни_ранг,Чистота_ранг,Экология_ранг,Адрес
0CF4D52D2B70,55.73289108276367,37.65861129760742,1674.0,2237.0,1799.0,2237.0,2618.0,1601.0,176.0,134.0,1821.0,1614.0,348.0,2043.0,1567.0,2234.0,1312.0,2335.5,2769.5,888.0,2809.0,1538.0,1865.5,2447.5,1023.0,798.5,2621.0,1770.5,1794.5,1869.0,1441.5,1853.0,588.0,935.0,500.0,1030.0,1312.0,1283.5,79.5,1700.0,1124.0,1157.5,1963.0,986.5,700.0,29.0,56.0,31.0,18.0,79.0,27.0,27.0,12.0,29.0,100.0,"Лавров переулок, Москва, Россия"
0CF4D52D2B80,55.71204376220703,37.60993194580078,2287.5,1724.5,1599.5,2023.5,1874.0,2565.5,1421.5,342.5,902.5,1102.5,1858.5,485.5,549.5,1309.5,532.5,2160.0,2341.5,2186.5,762.5,2036.0,823.5,201.0,1023.0,2645.5,754.0,1184.5,1698.0,1669.5,2303.5,889.5,2166.5,1336.5,1336.5,1276.0,1312.0,1019.0,2083.0,1700.0,1055.0,1137.5,1782.0,418.5,1414.0,93.0,91.0,111.0,91.0,80.0,61.0,84.0,65.0,92.0,105.0,"улица Серпуховский Вал, 26, Москва, Россия"
0CF4D52D2BF0,55.71124649047852,37.61557769775391,2287.5,1724.5,1599.5,2023.5,1874.0,2565.5,1421.5,342.5,902.5,1102.5,1858.5,485.5,549.5,1309.5,532.5,2581.0,2341.5,2186.5,1940.5,1538.0,1331.5,201.0,1023.0,2645.5,754.0,1520.5,2588.5,1669.5,2303.5,889.5,2166.5,1336.5,1336.5,1332.0,2289.0,983.0,1649.5,2388.0,1065.0,1307.0,1841.5,165.5,700.0,93.0,91.0,111.0,91.0,80.0,61.0,84.0,65.0,92.0,105.0,"улица Серпуховский Вал, 9, Москва, Россия"
0CF4D52D2CA0,55.7392578125,37.649662017822266,1674.0,2237.0,1799.0,2237.0,2618.0,1601.0,176.0,134.0,1821.0,1614.0,348.0,2043.0,1567.0,2234.0,1312.0,2508.5,2341.5,888.0,2809.0,632.5,2256.0,2158.5,1023.0,2645.5,2621.0,2115.5,1061.5,1869.0,1441.5,1853.0,588.0,935.0,500.0,1044.5,603.0,870.0,429.5,1060.0,859.0,874.5,1408.0,986.5,700.0,29.0,56.0,31.0,18.0,79.0,27.0,27.0,12.0,29.0,100.0,"Гончарный проезд, 6 с1, Москва, Россия"
0CF4D52D2D90,55.736473083496094,37.65620803833008,1674.0,2237.0,1799.0,2237.0,2618.0,1601.0,176.0,134.0,1821.0,1614.0,348.0,2043.0,1567.0,2234.0,1312.0,2711.5,2769.5,888.0,2809.0,1538.0,2092.0,2158.5,1023.0,1237.0,2621.0,1982.5,1698.0,1869.0,1441.5,1853.0,588.0,935.0,500.0,1255.0,603.0,784.5,183.5,1318.0,782.0,1198.5,1896.0,986.5,700.0,29.0,56.0,31.0,18.0,79.0,27.0,27.0,12.0,29.0,100.0,"улица Большие Каменщики, 17, Москва, Россия"
0CF4D52D2E40,55.72273254394531,37.57509613037109,2581.0,2524.0,2524.0,2524.0,2331.0,2215.0,859.0,2329.0,566.0,759.0,1226.0,1606.0,249.0,503.0,203.0,2087.0,988.5,2186.5,1940.5,2036.0,1331.5,670.0,2685.5,1971.0,1414.5,1546.5,2642.5,1335.0,412.5,2208.0,1321.0,324.0,941.0,1550.0,1312.0,1926.5,1649.5,2388.0,795.5,361.0,596.0,986.5,2656.0,79.0,18.0,52.0,20.0,111.0,85.0,6.0,42.0,26.0,83.0,"Комсомольский проспект, 38/16, Москва, Россия"
0CF4D52D2E60,55.711219787597656,37.61643600463867,2287.5,1724.5,1599.5,2023.5,1874.0,2565.5,1421.5,342.5,902.5,1102.5,1858.5,485.5,549.5,1309.5,532.5,2508.5,2341.5,2186.5,1940.5,1538.0,1473.5,201.0,1023.0,2645.5,754.0,1501.5,2555.0,1669.5,2303.5,889.5,2166.5,1336.5,1336.5,1711.0,2289.0,1002.5,1649.5,2388.0,1034.5,1499.5,1896.0,418.5,700.0,93.0,91.0,111.0,91.0,80.0,61.0,84.0,65.0,92.0,105.0,"улица Серпуховский Вал, 5, Москва, Россия"
0CF4D52D2F40,55.74615859985352,37.55725860595703,673.5,900.0,1054.5,1097.5,1320.5,1084.5,356.5,2052.5,320.5,205.5,196.5,2650.5,1770.5,202.5,2212.5,755.5,988.5,888.0,762.5,632.5,2237.0,670.0,2050.0,285.5,754.0,2282.0,1105.0,562.5,1441.5,1395.5,1059.5,1754.5,1760.5,1041.0,1312.0,2313.5,1169.0,1318.0,1621.5,2396.0,2309.0,2388.0,1414.0,57.0,29.0,110.0,110.0,114.0,69.0,15.0,105.0,65.0,112.0,"Большая Дорогомиловская улица, 7, Москва, Россия"
0CF4D52D32C0,55.7364616394043,37.65622329711914,1674.0,2237.0,1799.0,2237.0,2618.0,1601.0,176.0,134.0,1821.0,1614.0,348.0,2043.0,1567.0,2234.0,1312.0,2711.5,2769.5,888.0,2809.0,1538.0,2092.0,2158.5,1023.0,1237.0,2621.0,1982.5,1698.0,1869.0,1441.5,1853.0,588.0,935.0,500.0,1905.0,603.0,784.5,140.0,1318.0,782.0,1188.5,1896.0,986.5,700.0,29.0,56.0,31.0,18.0,79.0,27.0,27.0,12.0,29.0,100.0,"улица Большие Каменщики, 17, Москва, Россия"
0CF4D52D3490,55.72720718383789,37.56095123291016,2581.0,2524.0,2524.0,2524.0,2331.0,2215.0,859.0,2329.0,566.0,759.0,1226.0,1606.0,249.0,503.0,203.0,632.5,988.5,888.0,762.5,2036.0,1360.5,1137.0,2050.0,1971.0,1414.5,861.5,2033.0,1335.0,412.5,2208.0,1321.0,324.0,941.0,2173.0,1312.0,2212.5,1649.5,1700.0,1158.5,780.5,895.0,2388.0,2656.0,79.0,18.0,52.0,20.0,111.0,85.0,6.0,42.0,26.0,83.0,"Большая Пироговская улица, 53/55, Москва, Россия"
0CF4D52D34F0,55.71797180175781,37.67621612548828,572.0,538.5,553.0,748.0,552.5,187.0,1671.0,2543.0,1419.0,2670.0,2166.0,372.0,1836.0,2565.0,1995.0,157.0,988.5,2186.5,762.5,632.5,329.0,1867.0,259.5,798.5,1087.0,591.0,710.0,1090.0,2142.5,1016.0,1620.0,2229.0,1826.0,673.0,1312.0,2425.0,2083.0,1060.0,1744.5,2634.0,2309.0,1773.5,700.0,112.0,114.0,107.0,107.0,74.0,98.0,101.0,110.0,100.0,110.0,"Шарикоподшипниковская улица, Москва, Россия"
0CF4D52D38D0,55.7417106628418,37.67350006103516,1674.0,2237.0,1799.0,2237.0,2618.0,1601.0,176.0,134.0,1821.0,1614.0,348.0,2043.0,1567.0,2234.0,1312.0,2087.0,988.5,2806.0,2707.5,2036.0,1649.0,2158.5,1023.0,1237.0,2769.0,1604.0,2653.0,1869.0,1441.5,1853.0,588.0,935.0,500.0,2656.0,205.0,439.5,1169.0,785.5,648.5,31.0,1586.0,51.0,700.0,29.0,56.0,31.0,18.0,79.0,27.0,27.0,12.0,29.0,100.0,"Малая Андроньевская улица, 24, Москва, Россия"
0CF4D52D38E0,55.73176574707031,37.660587310791016,1674.0,2237.0,1799.0,2237.0,2618.0,1601.0,176.0,134.0,1821.0,1614.0,348.0,2043.0,1567.0,2234.0,1312.0,2226.5,2769.5,888.0,2768.5,1538.0,1780.0,2319.5,1023.0,798.5,2621.0,1494.0,1794.5,1869.0,1441.5,1853.0,588.0,935.0,500.0,1024.0,603.0,1223.5,183.5,2388.0,1291.5,932.0,1841.5,986.5,700.0,29.0,56.0,31.0,18.0,79.0,27.0,27.0,12.0,29.0,100.0,"Динамовская улица, 9 с1, Москва, Россия"
0CF4D52D3A20,55.75210952758789,37.59919738769531,1213.0,1534.0,1958.0,1534.0,1506.0,967.0,2528.0,622.0,192.0,2475.0,566.0,1000.0,1024.0,1512.0,854.0,2581.0,2341.5,888.0,762.5,1538.0,2694.0,2593.5,2050.0,1971.0,2425.5,2672.5,923.0,2130.0,,2707.0,2416.0,1502.0,2526.0,489.0,1312.0,261.0,629.0,185.5,246.0,310.5,154.5,986.5,2131.5,,,,,,,,,,,"улица Арбат, 4 с1, Москва, Россия"
0CF4D52D3A30,55.72371292114258,37.57959747314453,2581.0,2524.0,2524.0,2524.0,2331.0,2215.0,859.0,2329.0,566.0,759.0,1226.0,1606.0,249.0,503.0,203.0,2087.0,988.5,2186.5,1940.5,1538.0,1331.5,670.0,2050.0,1971.0,1783.5,1335.5,1471.5,1335.0,412.5,2208.0,1321.0,324.0,941.0,2242.0,1312.0,2025.0,2083.0,2388.0,959.5,345.5,505.5,418.5,2656.0,79.0,18.0,52.0,20.0,111.0,85.0,6.0,42.0,26.0,83.0,"2-я Фрунзенская улица, 9 с2, Москва, Россия"
0CF4D52D3A60,55.752098083496094,37.59918212890625,1213.0,1534.0,1958.0,1534.0,1506.0,967.0,2528.0,622.0,192.0,2475.0,566.0,1000.0,1024.0,1512.0,854.0,2581.0,2341.5,888.0,762.5,1538.0,2694.0,2593.5,2050.0,1971.0,2425.5,2672.5,923.0,2130.0,,2707.0,2416.0,1502.0,2526.0,582.0,1312.0,242.5,629.0,185.5,242.5,310.5,154.5,986.5,2131.5,,,,,,,,,,,"улица Арбат, 4 с1, Москва, Россия"
0CF4D52D3AD0,55.72371292114258,37.5796127319336,2581.0,2524.0,2524.0,2524.0,2331.0,2215.0,859.0,2329.0,566.0,759.0,1226.0,1606.0,249.0,503.0,203.0,2087.0,988.5,2186.5,1940.5,1538.0,1331.5,670.0,2050.0,1971.0,1783.5,1335.5,1471.5,1335.0,412.5,2208.0,1321.0,324.0,941.0,2323.0,1312.0,2025.0,2083.0,2388.0,959.5,345.5,505.5,418.5,2656.0,79.0,18.0,52.0,20.0,111.0,85.0,6.0,42.0,26.0,83.0,"2-я Фрунзенская улица, 9 с2, Москва, Россия"
0CF4D52D3D00,55.73175811767578,37.660587310791016,1674.0,2237.0,1799.0,2237.0,2618.0,1601.0,176.0,134.0,1821.0,1614.0,348.0,2043.0,1567.0,2234.0,1312.0,2226.5,2769.5,888.0,2768.5,1538.0,1780.0,2319.5,1023.0,798.5,2621.0,1494.0,1794.5,1869.0,1441.5,1853.0,588.0,935.0,500.0,1623.0,603.0,1223.5,183.5,2388.0,1291.5,936.5,1841.5,986.5,700.0,29.0,56.0,31.0,18.0,79.0,27.0,27.0,12.0,29.0,100.0,"Динамовская улица, 9 с1, Москва, Россия"
0CF4D52D3D10,55.70896530151367,37.58573532104492,1504.0,1125.5,1196.0,969.0,929.0,1790.0,2360.0,1144.0,1594.5,2287.0,2344.5,2239.0,2321.0,1664.0,1626.5,388.0,988.5,2186.5,762.5,632.5,887.0,670.0,1023.0,1971.0,1783.5,708.0,581.5,962.0,835.5,1260.0,294.0,1645.0,2364.0,962.0,603.0,2592.0,1649.5,677.0,2062.5,1899.0,1963.0,1773.5,1414.0,100.0,14.0,15.0,30.0,53.0,9.0,56.0,48.0,85.0,74.0,"Ленинский проспект, 37А, Москва, Россия"
0CF4D52D3D40,55.71116256713867,37.61788940429688,2287.5,1724.5,1599.5,2023.5,1874.0,2565.5,1421.5,342.5,902.5,1102.5,1858.5,485.5,549.5,1309.5,532.5,2508.5,2341.5,2186.5,1940.5,1538.0,1495.5,201.0,1023.0,2645.5,754.0,1473.0,2537.5,1669.5,2303.5,889.5,2166.5,1336.5,1336.5,1111.0,2289.0,1164.0,1649.5,2388.0,990.0,1424.5,2031.0,418.5,700.0,93.0,91.0,111.0,91.0,80.0,61.0,84.0,65.0,92.0,105.0,"улица Серпуховский Вал, 3А, Москва, Россия"
0CF4D52D3D60,55.65735626220703,37.75857925415039,807.5,1057.5,677.0,888.5,1427.5,2750.5,2129.5,2620.5,2489.0,2744.5,2595.5,1111.5,2656.0,2718.5,2488.5,1102.0,2341.5,888.0,762.5,632.5,1473.5,670.0,1023.0,285.5,1087.0,1583.0,2768.0,478.5,2006.0,153.5,874.5,2421.5,16.5,2419.0,2289.0,546.0,429.5,2388.0,2139.5,56.0,1652.0,1773.5,1414.0,33.0,63.0,10.0,13.0,10.0,77.0,94.0,75.0,74.0,108.0,"Братиславская улица, 18 к3, Москва, Россия"
0CF4D52D3D70,55.74122619628906,37.650516510009766,1674.0,2237.0,1799.0,2237.0,2618.0,1601.0,176.0,134.0,1821.0,1614.0,348.0,2043.0,1567.0,2234.0,1312.0,2391.5,2341.5,888.0,2809.0,632.5,2182.5,2319.5,1023.0,1237.0,2621.0,2027.5,1249.5,1869.0,1441.5,1853.0,588.0,935.0,500.0,2292.0,603.0,657.0,429.5,1060.0,825.5,662.5,1408.0,986.5,700.0,29.0,56.0,31.0,18.0,79.0,27.0,27.0,12.0,29.0,100.0,"1-й Гончарный переулок, Москва, Россия"
0CF4D52D3FF0,55.73049545288086,37.59285736083984,2581.0,2524.0,2524.0,2524.0,2331.0,2215.0,859.0,2329.0,566.0,759.0,1226.0,1606.0,249.0,503.0,203.0,1587.0,988.5,888.0,1940.5,632.5,1649.0,1867.0,2050.0,1971.0,1414.5,1452.0,208.5,1335.0,412.5,2208.0,1321.0,324.0,941.0,1077.0,2289.0,1783.5,1649.5,785.5,1132.0,473.0,533.0,1773.5,2131.5,79.0,18.0,52.0,20.0,111.0,85.0,6.0,42.0,26.0,83.0,"Фрунзенская набережная, 16 к1, Москва, Россия"
0CF4D52D4050,55.72810745239258,37.63856506347656,1920.0,1977.0,2170.0,1746.0,1874.0,446.0,1889.0,890.0,1171.0,2044.0,808.0,188.0,1288.0,1945.0,1066.0,1706.5,988.5,888.0,762.5,2537.0,1847.5,1504.5,1023.0,2645.5,2169.0,2052.0,1308.5,2342.0,1441.5,1607.0,1837.0,664.0,2149.0,2416.0,2289.0,1549.0,1649.5,785.5,771.5,2629.0,1333.0,1773.5,700.0,50.0,90.0,102.0,42.0,108.0,73.0,22.0,50.0,40.0,97.0,"Дубининская улица, 11, Москва, Россия"
0CF4D52D4060,55.72984313964844,37.59235382080078,2581.0,2524.0,2524.0,2524.0,2331.0,2215.0,859.0,2329.0,566.0,759.0,1226.0,1606.0,249.0,503.0,203.0,1227.5,988.5,888.0,1940.5,632.5,1548.0,1867.0,2050.0,1971.0,1414.5,1195.0,208.5,1335.0,412.5,2208.0,1321.0,324.0,941.0,857.0,2289.0,1973.0,1649.5,785.5,1182.0,495.0,596.0,1773.5,2131.5,79.0,18.0,52.0,20.0,111.0,85.0,6.0,42.0,26.0,83.0,"Фрунзенская набережная, 16 к1, Москва, Россия"
0CF4D52D4380,55.74730682373047,37.556373596191406,673.5,900.0,1054.5,1097.5,1320.5,1084.5,356.5,2052.5,320.5,205.5,196.5,2650.5,1770.5,202.5,2212.5,755.5,2341.5,2186.5,762.5,632.5,1756.0,670.0,2050.0,285.5,754.0,1862.0,1308.5,562.5,1441.5,1395.5,1059.5,1754.5,1760.5,682.0,1312.0,2291.0,1649.5,1318.0,1479.5,2248.5,2165.5,2388.0,1414.0,57.0,29.0,110.0,110.0,114.0,69.0,15.0,105.0,65.0,112.0,"Кутузовский проспект, 17, Москва, Россия"
0CF4D52D49A0,55.72515487670898,37.56535720825195,2581.0,2524.0,2524.0,2524.0,2331.0,2215.0,859.0,2329.0,566.0,759.0,1226.0,1606.0,249.0,503.0,203.0,985.0,988.5,888.0,1940.5,2036.0,1451.5,1137.0,2050.0,1971.0,1414.5,1280.0,2283.5,1335.0,412.5,2208.0,1321.0,324.0,941.0,2058.0,1312.0,1949.0,1649.5,1700.0,764.0,413.0,562.5,986.5,2656.0,79.0,18.0,52.0,20.0,111.0,85.0,6.0,42.0,26.0,83.0,"Усачёва улица, 25, Москва, Россия"
0CF4D52D5760,55.73965835571289,37.57476425170898,2581.0,2524.0,2524.0,2524.0,2331.0,2215.0,859.0,2329.0,566.0,759.0,1226.0,1606.0,249.0,503.0,203.0,2004.5,988.5,2686.0,2508.0,632.5,1649.0,1867.0,2685.5,1971.0,754.0,1680.0,386.0,1335.0,412.5,2208.0,1321.0,324.0,941.0,1470.5,603.0,1344.0,629.0,1700.0,516.5,1362.0,456.0,1773.5,2131.5,79.0,18.0,52.0,20.0,111.0,85.0,6.0,42.0,26.0,83.0,"1-й Вражский переулок, 4, Москва, Россия"
0CF4D52D5B10,55.73737716674805,37.6725959777832,1674.0,2237.0,1799.0,2237.0,2618.0,1601.0,176.0,134.0,1821.0,1614.0,348.0,2043.0,1567.0,2234.0,1312.0,1911.5,2341.5,2186.5,2707.5,2036.0,1722.5,2158.5,1023.0,1237.0,2818.0,1765.5,2722.5,1869.0,1441.5,1853.0,588.0,935.0,500.0,2609.0,603.0,959.0,629.0,1318.0,638.0,14.0,1586.0,51.0,700.0,29.0,56.0,31.0,18.0,79.0,27.0,27.0,12.0,29.0,100.0,"Абельмановская улица, 3, Москва, Россия"
184B0D1F9FA0,55.70981597900391,37.6186637878418,2287.5,1724.5,1599.5,2023.5,1874.0,2565.5,1421.5,342.5,902.5,1102.5,1858.5,485.5,549.5,1309.5,532.5,2391.5,2341.5,2186.5,1940.5,2036.0,1565.0,201.0,1023.0,2818.0,754.0,1468.0,2449.5,1669.5,2303.5,889.5,2166.5,1336.5,1336.5,1426.0,2289.0,1283.5,1649.5,2388.0,1025.5,1711.0,2094.0,165.5,700.0,93.0,91.0,111.0,91.0,80.0,61.0,84.0,65.0,92.0,105.0,"Малая Тульская улица, 2/1 к5, Москва, Россия"
184B0D1F9FB0,55.70974349975586,37.61865234375,2287.5,1724.5,1599.5,2023.5,1874.0,2565.5,1421.5,342.5,902.5,1102.5,1858.5,485.5,549.5,1309.5,532.5,2391.5,2341.5,2186.5,1940.5,2036.0,1495.5,201.0,1023.0,2818.0,754.0,1468.0,2433.0,1669.5,2303.5,889.5,2166.5,1336.5,1336.5,1749.0,2289.0,1283.5,1649.5,2388.0,1020.0,1718.5,2094.0,165.5,700.0,93.0,91.0,111.0,91.0,80.0,61.0,84.0,65.0,92.0,105.0,"Малая Тульская улица, 2/1 к5, Москва, Россия"
184B0D1F9FC0,55.70981597900391,37.60361862182617,1504.0,1125.5,1196.0,969.0,929.0,1790.0,2360.0,1144.0,1594.5,2287.0,2344.5,2239.0,2321.0,1664.0,1626.5,506.5,2341.5,888.0,762.5,632.5,600.5,201.0,1023.0,2645.5,754.0,668.5,541.5,962.0,835.5,1260.0,294.0,1645.0,2364.0,2726.0,1312.0,1875.0,2529.5,1318.0,1339.0,1951.5,1714.5,1773.5,700.0,100.0,14.0,15.0,30.0,53.0,9.0,56.0,48.0,85.0,74.0,"2-й Верхний Михайловский проезд, 4, Москва, Россия"
184B0D1FA170,55.709590911865234,37.601593017578125,1504.0,1125.5,1196.0,969.0,929.0,1790.0,2360.0,1144.0,1594.5,2287.0,2344.5,2239.0,2321.0,1664.0,1626.5,388.0,988.5,2186.5,762.5,632.5,636.5,201.0,1023.0,2645.5,754.0,792.0,541.5,962.0,835.5,1260.0,294.0,1645.0,2364.0,2627.0,1312.0,2151.5,2529.5,1318.0,1384.0,2093.5,1963.0,2388.0,1414.0,100.0,14.0,15.0,30.0,53.0,9.0,56.0,48.0,85.0,74.0,"2-й Верхний Михайловский проезд, 10, Москва, Россия"
184B0D1FA1E0,55.70982360839844,37.60369110107422,1504.0,1125.5,1196.0,969.0,929.0,1790.0,2360.0,1144.0,1594.5,2287.0,2344.5,2239.0,2321.0,1664.0,1626.5,506.5,2341.5,888.0,762.5,632.5,600.5,201.0,1023.0,2645.5,754.0,668.5,541.5,962.0,835.5,1260.0,294.0,1645.0,2364.0,2335.0,1312.0,1850.5,2083.0,1318.0,1324.0,1940.0,1714.5,1773.5,700.0,100.0,14.0,15.0,30.0,53.0,9.0,56.0,48.0,85.0,74.0,"2-й Верхний Михайловский проезд, 4, Москва, Россия"
184B0D1FA250,55.7530403137207,37.55640411376953,2786.0,2786.0,2762.0,2786.0,2729.0,1161.0,2300.0,545.0,1394.0,494.0,474.0,2179.0,37.0,98.0,415.0,1102.0,2341.5,2186.5,762.5,632.5,1930.0,201.0,2685.5,1237.0,532.0,2066.5,1061.5,2043.0,1441.5,2003.0,2493.0,15.0,349.0,840.0,1312.0,2212.5,2529.5,1318.0,1384.0,1754.0,1530.0,418.5,1414.0,67.0,16.0,85.0,52.0,109.0,40.0,10.0,79.0,45.0,93.0,"Краснопресненская набережная, Москва, Россия"
184B0D1FA270,55.71249771118164,37.613651275634766,2287.5,1724.5,1599.5,2023.5,1874.0,2565.5,1421.5,342.5,902.5,1102.5,1858.5,485.5,549.5,1309.5,532.5,2711.5,2341.5,2186.5,1940.5,2036.0,1427.5,201.0,1023.0,2645.5,754.0,1604.0,2598.0,1669.5,2303.5,889.5,2166.5,1336.5,1336.5,2063.0,2289.0,849.0,1169.0,2388.0,1065.0,1230.5,1714.5,165.5,1414.0,93.0,91.0,111.0,91.0,80.0,61.0,84.0,65.0,92.0,105.0,"Хавская улица, Москва, Россия"
184B0D1FA630,55.719539642333984,37.61446380615234,2287.5,1724.5,1599.5,2023.5,1874.0,2565.5,1421.5,342.5,902.5,1102.5,1858.5,485.5,549.5,1309.5,532.5,2798.0,2341.5,2186.5,762.5,2373.5,1675.0,670.0,1023.0,2645.5,1087.0,1831.0,2620.0,1669.5,2303.5,889.5,2166.5,1336.5,1336.5,2116.0,2289.0,469.5,2083.0,2388.0,894.0,1276.0,1168.5,51.0,700.0,93.0,91.0,111.0,91.0,80.0,61.0,84.0,65.0,92.0,105.0,"Хавская улица, 3, Москва, Россия"
184B0D1FA7F0,55.71817779541016,37.61382293701172,2287.5,1724.5,1599.5,2023.5,1874.0,2565.5,1421.5,342.5,902.5,1102.5,1858.5,485.5,549.5,1309.5,532.5,2828.0,2341.5,2186.5,762.5,1538.0,1619.0,670.0,1023.0,2645.5,1087.0,1774.5,2629.5,1669.5,2303.5,889.5,2166.5,1336.5,1336.5,2444.0,2289.0,486.0,2083.0,2388.0,789.0,1124.0,1221.5,10.5,700.0,93.0,91.0,111.0,91.0,80.0,61.0,84.0,65.0,92.0,105.0,"Хавская улица, 3, Москва, Россия"
184B0D1FA810,55.71841812133789,37.61375045776367,2287.5,1724.5,1599.5,2023.5,1874.0,2565.5,1421.5,342.5,902.5,1102.5,1858.5,485.5,549.5,1309.5,532.5,2828.0,2341.5,2186.5,762.5,2036.0,1649.0,670.0,1023.0,2645.5,1087.0,1748.0,2629.5,1669.5,2303.5,889.5,2166.5,1336.5,1336.5,2595.0,2289.0,527.0,2083.0,2388.0,802.0,1163.5,1141.0,10.5,700.0,93.0,91.0,111.0,91.0,80.0,61.0,84.0,65.0,92.0,105.0,"Хавская улица, 3, Москва, Россия"
184B0D1FAAA0,55.726810455322266,37.62063217163086,1920.0,1977.0,2170.0,1746.0,1874.0,446.0,1889.0,890.0,1171.0,2044.0,808.0,188.0,1288.0,1945.0,1066.0,2442.5,988.5,888.0,1940.5,2537.0,2027.5,1137.0,2050.0,2645.5,1783.5,2208.5,1831.5,2342.0,1441.5,1607.0,1837.0,664.0,2149.0,1897.0,1312.0,808.0,629.0,1318.0,900.0,1420.5,1070.0,418.5,700.0,50.0,90.0,102.0,42.0,108.0,73.0,22.0,50.0,40.0,97.0,"Кологривский переулок, Москва, Россия"
184B0D1FAB20,55.71945571899414,37.61381912231445,2287.5,1724.5,1599.5,2023.5,1874.0,2565.5,1421.5,342.5,902.5,1102.5,1858.5,485.5,549.5,1309.5,532.5,2798.0,2341.5,2186.5,762.5,2373.5,1675.0,670.0,1023.0,2645.5,1087.0,1774.5,2608.5,1669.5,2303.5,889.5,2166.5,1336.5,1336.5,2621.0,2289.0,507.0,2083.0,2388.0,891.0,1291.0,1141.0,10.5,700.0,93.0,91.0,111.0,91.0,80.0,61.0,84.0,65.0,92.0,105.0,"Хавская улица, 3, Москва, Россия"
184B0D1FAB70,55.70803451538086,37.61077117919922,2287.5,1724.5,1599.5,2023.5,1874.0,2565.5,1421.5,342.5,902.5,1102.5,1858.5,485.5,549.5,1309.5,532.5,1706.5,2341.5,2186.5,762.5,1538.0,675.0,201.0,1023.0,2818.0,754.0,896.0,1105.0,1669.5,2303.5,889.5,2166.5,1336.5,1336.5,2614.0,2289.0,1487.5,2529.5,1700.0,1182.0,1455.0,2094.0,986.5,700.0,93.0,91.0,111.0,91.0,80.0,61.0,84.0,65.0,92.0,105.0,"3-я Рощинская улица, Москва, Россия"
184B0D1FAD60,55.716068267822266,37.61581802368164,2287.5,1724.5,1599.5,2023.5,1874.0,2565.5,1421.5,342.5,902.5,1102.5,1858.5,485.5,549.5,1309.5,532.5,2764.5,2341.5,2186.5,1940.5,2036.0,1649.0,670.0,1023.0,2645.5,1087.0,1755.0,2664.5,1669.5,2303.5,889.5,2166.5,1336.5,1336.5,2807.0,2289.0,746.5,1649.5,2388.0,959.5,1405.0,1652.0,51.0,1414.0,93.0,91.0,111.0,91.0,80.0,61.0,84.0,65.0,92.0,105.0,"улица Татищева, 3, Москва, Россия"
184B0D1FAD70,55.70958709716797,37.60957336425781,2287.5,1724.5,1599.5,2023.5,1874.0,2565.5,1421.5,342.5,902.5,1102.5,1858.5,485.5,549.5,1309.5,532.5,1814.5,2341.5,2186.5,762.5,1538.0,567.0,201.0,1023.0,2645.5,754.0,1125.0,1514.0,1669.5,2303.5,889.5,2166.5,1336.5,1336.5,2637.0,1312.0,1439.0,2083.0,1700.0,1210.5,1518.0,2031.0,986.5,700.0,93.0,91.0,111.0,91.0,80.0,61.0,84.0,65.0,92.0,105.0,"4-й Рощинский проезд, 8 к2 с2, Москва, Россия"
184B0D1FB1B0,55.722774505615234,37.643890380859375,2287.5,1724.5,1599.5,2023.5,1874.0,2565.5,1421.5,342.5,902.5,1102.5,1858.5,485.5,549.5,1309.5,532.5,869.0,988.5,888.0,762.5,1538.0,990.5,2158.5,1023.0,2645.5,2169.0,1253.0,776.5,1669.5,2303.5,889.5,2166.5,1336.5,1336.5,2367.0,2289.0,2555.5,2083.0,1700.0,1582.0,2744.0,2521.0,2725.5,700.0,93.0,91.0,111.0,91.0,80.0,61.0,84.0,65.0,92.0,105.0,"Летниковская улица, 20 с2, Москва, Россия"
184B0D1FB360,55.72774887084961,37.622314453125,1920.0,1977.0,2170.0,1746.0,1874.0,446.0,1889.0,890.0,1171.0,2044.0,808.0,188.0,1288.0,1945.0,1066.0,2335.5,988.5,888.0,1940.5,2373.5,1930.0,1137.0,1023.0,2645.5,1783.5,2186.0,1672.5,2342.0,1441.5,1607.0,1837.0,664.0,2149.0,2001.0,1312.0,829.0,849.5,1318.0,638.0,1342.0,1024.0,986.5,700.0,50.0,90.0,102.0,42.0,108.0,73.0,22.0,50.0,40.0,97.0,"1-й Люсиновский переулок, Москва, Россия"
