ap_mac,lat,lon,Субъект
1CB9C426D1D0,55.745853424072266,37.551727294921875,Дорогомилово
EC8CA20F2EF0,55.73113250732422,37.611751556396484,Якиманка
EC8CA215EA50,55.73646545410156,37.594566345214844,Хамовники
0CF4D52BB710,55.732940673828125,37.601463317871094,Якиманка
0CF4D52C3680,55.746826171875,37.634620666503906,Замоскворечье
EC8CA20F0620,55.71722412109375,37.57986831665039,Хамовники
0CF4D52D2BF0,55.711246490478516,37.615577697753906,Даниловский
1CB9C426D7E0,55.744972229003906,37.599056243896484,Хамовники
F03E90192AF0,55.73645782470703,37.592529296875,Хамовники
1CB9C424B300,55.74845886230469,37.65531539916992,Таганский
EC8CA212E1F0,55.706783294677734,37.65787887573242,Даниловский
0CF4D52D0F90,55.72632598876953,37.581764221191406,Хамовники
1CB9C426D4B0,55.750640869140625,37.6422233581543,Таганский
60D02C236AB0,55.70661926269531,37.655189514160156,Даниловский
EC8CA213BFB0,55.75093078613281,37.5999755859375,Арбат
0CF4D52D05B0,55.73308181762695,37.60120391845703,Якиманка
EC8CA20D2760,55.7301139831543,37.6143913269043,Якиманка
EC8CA213BC70,55.747440338134766,37.612239837646484,Тверской
3087D91F82D0,55.738677978515625,37.58511734008789,Хамовники
DCAEEB1DBD10,55.71162033081055,37.586429595947266,Донской
EC8CA20FFD50,55.74203872680664,37.65262222290039,Таганский
EC8CA215EB00,55.75005340576172,37.62479782104492,Тверской
EC8CA22EC5D0,55.74039077758789,37.57352828979492,Хамовники
1CB9C429D2A0,55.73212814331055,37.60524368286133,Якиманка
8CFE74212A30,55.71833419799805,37.62773513793945,Даниловский
1CB9C426D310,55.734619140625,37.626216888427734,Замоскворечье
EC8CA215F060,55.73436737060547,37.56768035888672,Хамовники
0CF4D52BCBA0,55.744728088378906,37.601295471191406,Хамовники
1CB9C429DCE0,55.74039077758789,37.57352828979492,Хамовники
EC8CA22EFE10,55.7409553527832,37.626869201660156,Замоскворечье
EC8CA20FFDF0,55.7380256652832,37.60865783691406,Якиманка
60D02C216150,55.70621871948242,37.65497970581055,Даниловский
0CF4D52B8FE0,55.70869064331055,37.62095260620117,Даниловский
8CFE742096C0,55.70634841918945,37.620208740234375,Даниловский
EC8CA20D8B60,55.724403381347656,37.56196212768555,Хамовники
0CF4D52BD670,55.73109436035156,37.62570571899414,Замоскворечье
0CF4D52BD980,55.71879577636719,37.57030487060547,Хамовники
1CB9C4269060,55.74332046508789,37.60559844970703,Хамовники
3420E31794D0,55.7335090637207,37.61375045776367,Якиманка
EC8CA22EF140,55.735328674316406,37.587921142578125,Хамовники
0CF4D52C5390,55.72652816772461,37.607295989990234,Якиманка
EC8CA20FFD80,55.74821472167969,37.62526321411133,Якиманка
0CF4D52C5860,55.715850830078125,37.57762145996094,Хамовники
EC8CA20F30F0,55.74583053588867,37.678123474121094,Таганский
EC8CA20FEF70,55.741111755371094,37.60873794555664,Якиманка
0CF4D52BB010,55.731109619140625,37.6257209777832,Замоскворечье
0CF4D52C56C0,55.75279235839844,37.603519439697266,Арбат
1CB9C424D860,55.7405891418457,37.62068557739258,Якиманка
1CB9C429B610,55.735225677490234,37.59394454956055,Хамовники
1CB9C429CBC0,55.740970611572266,37.58551788330078,Хамовники
F03E9018FB60,55.740516662597656,37.62473678588867,Якиманка
EC8CA22EE720,55.7474250793457,37.62599182128906,Замоскворечье
0CF4D52D2CA0,55.7392578125,37.649662017822266,Таганский
0CF4D52C3690,55.72159194946289,37.563419342041016,Хамовники
0CF4D52C5480,55.71648406982422,37.62206268310547,Даниловский
3420E3178E50,55.70836639404297,37.659751892089844,Даниловский
EC8CA21012E0,55.717811584472656,37.60334014892578,Донской
3420E31772F0,55.73001480102539,37.6595573425293,Таганский
EC8CA20F3C70,55.74038314819336,37.62810134887695,Замоскворечье
1CB9C424AF70,55.752777099609375,37.64270782470703,Басманный
EC8CA20D1DC0,55.73954391479492,37.5756950378418,Хамовники
F03E90192D40,55.74956512451172,37.62382888793945,Тверской
EC8CA20FFC20,55.739444732666016,37.65288543701172,Таганский
1CB9C426EF10,55.74352264404297,37.6306037902832,Замоскворечье
184B0D1F9F30,55.7530403137207,37.55640411376953,Пресненский
1CB9C429A9F0,55.74015808105469,37.63288879394531,Замоскворечье
EC8CA20F09A0,55.73780059814453,37.63896560668945,Замоскворечье
EC8CA20F0CD0,55.7320442199707,37.63547897338867,Замоскворечье
EC8CA20FFBB0,55.74201965332031,37.53910827636719,Дорогомилово
EC8CA20D1B90,55.72956848144531,37.55779266357422,Хамовники
3420E31751B0,55.72212219238281,37.61705017089844,Якиманка
1CB9C426C120,55.74817657470703,37.63219451904297,Замоскворечье
EC8CA22EA780,55.7387580871582,37.64427947998047,Замоскворечье
EC8CA213A960,55.73992919921875,37.660213470458984,Таганский
F03E90190310,55.750640869140625,37.6422233581543,Таганский
0CF4D52D0D20,55.73090744018555,37.66692352294922,Южнопортовый
EC8CA20D1D90,55.74264907836914,37.615936279296875,Якиманка
EC8CA20FFC80,55.74062728881836,37.53790283203125,Дорогомилово
EC8CA2100D90,55.75285339355469,37.62761688232422,Тверской
0CF4D52D0880,55.738338470458984,37.67329788208008,Таганский
0CF4D52CFFC0,55.740631103515625,37.65603256225586,Таганский
8CFE74212940,55.72312545776367,37.607460021972656,Якиманка
EC58EA131340,55.747344970703125,37.66015625,Таганский
EC8CA20FFF40,55.73012161254883,37.61280822753906,Якиманка
EC8CA213B160,55.737586975097656,37.5843505859375,Хамовники
1CB9C426D2F0,55.73960494995117,37.584835052490234,Хамовники
EC8CA212D1F0,55.72245788574219,37.64340591430664,Замоскворечье
8CFE74213470,55.74451446533203,37.55705261230469,Дорогомилово
1CB9C426EDE0,55.717811584472656,37.60334014892578,Донской
EC8CA20D9C50,55.72960662841797,37.574337005615234,Хамовники
1CB9C429B400,55.735225677490234,37.59394454956055,Хамовники
1CB9C429D7B0,55.74103546142578,37.592681884765625,Хамовники
1CB9C424E500,55.73251724243164,37.603023529052734,Якиманка
EC8CA22F05A0,55.74988555908203,37.56680679321289,Дорогомилово
EC8CA215E950,55.73583984375,37.59416198730469,Хамовники
EC8CA212DF00,55.70919418334961,37.66083908081055,Даниловский
3420E3178320,55.7165641784668,37.617835998535156,Даниловский
EC8CA20FFFC0,55.75101852416992,37.59014129638672,Арбат
0CF4D52BB9C0,55.74884033203125,37.611331939697266,Тверской
0CF4D52BDA60,55.7382698059082,37.648277282714844,Таганский
0CF4D52C5890,55.7275505065918,37.580604553222656,Хамовники
1CB9C426D130,55.73089599609375,37.609928131103516,Якиманка
1CB9C426D110,55.73810958862305,37.6168098449707,Якиманка
EC58EA13F630,55.70901107788086,37.60171890258789,Донской
1CB9C426E0F0,55.74846649169922,37.65531539916992,Таганский
0CF4D52C5830,55.727542877197266,37.58061981201172,Хамовники
1CB9C4301790,55.723228454589844,37.57595443725586,Хамовники
EC8CA213B710,55.730506896972656,37.59285354614258,Хамовники
EC8CA213C820,55.74646759033203,37.55343246459961,Дорогомилово
EC8CA22EA660,55.73876953125,37.6442756652832,Замоскворечье
0CF4D52B93A0,55.73115921020508,37.593502044677734,Хамовники
EC8CA20F0710,55.73893737792969,37.54745864868164,Дорогомилово
EC8CA22EE180,55.744483947753906,37.65166091918945,Таганский
1CB9C42694E0,55.740474700927734,37.654109954833984,Таганский
EC8CA22F0470,55.72392654418945,37.636749267578125,Замоскворечье
1CB9C4268A40,55.749847412109375,37.59303665161133,Арбат
1CB9C429DF30,55.746421813964844,37.67117691040039,Таганский
EC8CA20F3720,55.721317291259766,37.585426330566406,Хамовники
0CF4D52B92B0,55.73970031738281,37.591331481933594,Хамовники
1CB9C424B3B0,55.7363166809082,37.63173294067383,Замоскворечье
1CB9C424D680,55.73844528198242,37.63411331176758,Замоскворечье
0CF4D52D38E0,55.73176574707031,37.660587310791016,Таганский
1CB9C429B4D0,55.7341423034668,37.59748840332031,Хамовники
EC8CA22F0490,55.747318267822266,37.59290313720703,Хамовники
1CB9C426A910,55.73533248901367,37.625572204589844,Замоскворечье
EC8CA20E7AC0,55.7281379699707,37.61149215698242,Якиманка
0CF4D52BAAD0,55.73086929321289,37.63642501831055,Замоскворечье
1CB9C4251CA0,55.7066764831543,37.576904296875,Гагаринский
EC8CA2160680,55.750362396240234,37.56852722167969,Дорогомилово
1CB9C429A7A0,55.73163986206055,37.56501007080078,Хамовники
3420E3178C10,55.712703704833984,37.66504669189453,Даниловский
EC8CA213B8A0,55.752262115478516,37.6254997253418,Тверской
0CF4D52BC250,55.74700927734375,37.641380310058594,Таганский
0CF4D52BD200,55.72545623779297,37.56184768676758,Хамовники
3420E31756C0,55.72210693359375,37.60702133178711,Якиманка
EC8CA2139EC0,55.74638748168945,37.56609344482422,Дорогомилово
EC8CA22EBAC0,55.74197006225586,37.58403015136719,Хамовники
EC8CA21601F0,55.75302505493164,37.59613800048828,Арбат
3420E3178520,55.71108627319336,37.64839553833008,Даниловский
1CB9C424C8F0,55.73251724243164,37.603023529052734,Якиманка
1CB9C429C7C0,55.74104309082031,37.59270095825195,Хамовники
1CB9C426DDE0,55.752845764160156,37.582889556884766,Арбат
1CB9C429B9C0,55.749210357666016,37.65542221069336,Таганский
EC8CA20FFD10,55.74943542480469,37.63241958618164,Таганский
1CB9C426E870,55.75090408325195,37.64393615722656,Таганский
0CF4D52BB420,55.73828887939453,37.58601379394531,Хамовники
EC8CA213BCB0,55.73106002807617,37.59122848510742,Хамовники
1CB9C4301D30,55.75179672241211,37.58279800415039,Арбат
3087D91F6240,55.742828369140625,37.57880783081055,Хамовники
EC8CA20FF840,55.74180221557617,37.59391403198242,Хамовники
EC8CA21005D0,55.72625732421875,37.56127166748047,Хамовники
0CF4D52C3750,55.73015594482422,37.61606979370117,Якиманка
8CFE74215F80,55.70634841918945,37.620208740234375,Даниловский
0CF4D52D34F0,55.71797180175781,37.67621612548828,Южнопортовый
3087D923D340,55.7199592590332,37.66304397583008,Даниловский
F03E90192B70,55.740516662597656,37.62473678588867,Якиманка
0CF4D52BD8A0,55.742576599121094,37.606666564941406,Хамовники
3420E3178BA0,55.71108627319336,37.64839553833008,Даниловский
EC8CA20F37B0,55.735321044921875,37.58793640136719,Хамовники
1CB9C4309570,55.752567291259766,37.607933044433594,Арбат
3087D91F1A50,55.73145294189453,37.58692169189453,Хамовники
3420E3175600,55.72406005859375,37.61650085449219,Замоскворечье
1CB9C4251C90,55.74268341064453,37.65401840209961,Таганский
EC8CA2100CE0,55.741416931152344,37.58430862426758,Хамовники
0CF4D52C3660,55.75287628173828,37.65586471557617,Таганский
2CC5D31160E0,55.750911712646484,37.643951416015625,Таганский
3420E3178A40,55.71651077270508,37.61781692504883,Даниловский
EC8CA20FFDB0,55.727352142333984,37.56102752685547,Хамовники
EC8CA22F0930,55.72822952270508,37.622764587402344,Замоскворечье
1CB9C426E1D0,55.74497985839844,37.598995208740234,Хамовники
3087D9262F30,55.72785186767578,37.653385162353516,Даниловский
EC8CA20D9C20,55.745758056640625,37.633026123046875,Замоскворечье
EC8CA213BF90,55.730743408203125,37.63149642944336,Замоскворечье
F03E9018FCD0,55.74314880371094,37.62846755981445,Замоскворечье
F03E90193BB0,55.75087356567383,37.6045036315918,Арбат
EC8CA20F02A0,55.74919891357422,37.65542221069336,Таганский
F03E90192F00,55.73980712890625,37.609596252441406,Якиманка
1CB9C4308E20,55.752540588378906,37.60796356201172,Арбат
0CF4D52C3790,55.72200012207031,37.5615234375,Хамовники
1CB9C42696E0,55.73460006713867,37.602806091308594,Якиманка
EC8CA22EB260,55.74421691894531,37.578548431396484,Хамовники
1CB9C4250FE0,55.732181549072266,37.6402702331543,Замоскворечье
EC8CA20D1DE0,55.71829605102539,37.595394134521484,Донской
EC8CA2139600,55.73979949951172,37.639366149902344,Замоскворечье
EC8CA20D21F0,55.73894119262695,37.57643127441406,Хамовники
1CB9C424BA90,55.734867095947266,37.61939239501953,Якиманка
8CFE74209720,55.737396240234375,37.57975387573242,Хамовники
0CF4D52C5680,55.72639083862305,37.5789909362793,Хамовники
EC8CA20D1E80,55.717002868652344,37.60855484008789,Донской
0CF4D52D0B90,55.707435607910156,37.657012939453125,Даниловский
EC8CA22ED2A0,55.7487678527832,37.56571960449219,Дорогомилово
0CF4D52BDCD0,55.72788619995117,37.58388900756836,Хамовники
F03E90192B30,55.74262619018555,37.62520217895508,Замоскворечье
1CB9C429AF60,55.751712799072266,37.64559555053711,Таганский
0CF4D52BD9F0,55.74169921875,37.6544189453125,Таганский
3087D92638B0,55.7075080871582,37.65927505493164,Даниловский
EC8CA20D9000,55.72960662841797,37.574337005615234,Хамовники
EC8CA20F3060,55.73522186279297,37.56566619873047,Хамовники
0CF4D52D4060,55.72984313964844,37.59235382080078,Хамовники
EC8CA22EE5A0,55.726505279541016,37.560245513916016,Хамовники
F03E901EE660,55.742027282714844,37.58503341674805,Хамовники
EC8CA213B380,55.748382568359375,37.57217025756836,Дорогомилово
1CB9C426D840,55.73974609375,37.66507339477539,Таганский
3087D91F60A0,55.72965621948242,37.631568908691406,Замоскворечье
EC8CA22EFF80,55.747169494628906,37.65509033203125,Таганский
EC8CA20FEEA0,55.72529983520508,37.56325149536133,Хамовники
1CB9C424D720,55.743980407714844,37.58555221557617,Арбат
1CB9C426B020,55.73974609375,37.66507339477539,Таганский
F03E901914F0,55.71010971069336,37.59334945678711,Донской
1CB9C4301850,55.7082633972168,37.59131622314453,Донской
0CF4D52BBF20,55.72972869873047,37.625091552734375,Замоскворечье
0CF4D52D2F40,55.746158599853516,37.55725860595703,Дорогомилово
1CB9C426EB10,55.743106842041016,37.5845947265625,Хамовники
3420E3177350,55.72138214111328,37.628448486328125,Даниловский
EC8CA2131EC0,55.70751190185547,37.65927505493164,Даниловский
3420E31786C0,55.7139892578125,37.66239929199219,Даниловский
0CF4D52C5770,55.7404899597168,37.584415435791016,Хамовники
EC8CA20F0270,55.73220443725586,37.63751220703125,Замоскворечье
EC8CA21393E0,55.73181915283203,37.6385612487793,Замоскворечье
EC8CA2160620,55.73015594482422,37.61606979370117,Якиманка
0CF4D52D2A50,55.73212814331055,37.60524368286133,Якиманка
184B0D1FA270,55.71249771118164,37.613651275634766,Даниловский
184B0D1FA550,55.70782470703125,37.6292839050293,Даниловский
1CB9C426DD90,55.737274169921875,37.58832550048828,Хамовники
184B0D1F9EB0,55.75233459472656,37.64701461791992,Таганский
1CB9C429AB80,55.74424362182617,37.62858581542969,Замоскворечье
1CB9C4301E80,55.74684143066406,37.67928695678711,Таганский
0CF4D52B8F70,55.72309112548828,37.5704345703125,Хамовники
0CF4D52BDA00,55.7382698059082,37.648277282714844,Таганский
3087D91F1910,55.73739242553711,37.65285110473633,Таганский
EC8CA21008F0,55.74085235595703,37.592403411865234,Хамовники
EC8CA213C6F0,55.7303581237793,37.563209533691406,Хамовники
EC8CA22F0D20,55.728275299072266,37.62435531616211,Замоскворечье
441E98142680,55.73219680786133,37.572017669677734,Хамовники
EC8CA20D8360,55.7461051940918,37.68020248413086,Таганский
EC8CA22EA480,55.73616027832031,37.63704299926758,Замоскворечье
1CB9C426BEA0,55.73579406738281,37.61540985107422,Якиманка
3420E3179210,55.71540832519531,37.61753845214844,Даниловский
EC58EA195C10,55.70782470703125,37.6292839050293,Даниловский
EC8CA20F1CE0,55.73812484741211,37.61250686645508,Якиманка
EC8CA213C950,55.74018859863281,37.67479705810547,Таганский
EC8CA215E840,55.7408332824707,37.59169006347656,Хамовники
EC8CA215E960,55.744136810302734,37.58729934692383,Арбат
EC8CA22E9A30,55.735267639160156,37.60396194458008,Якиманка
1CB9C426E8C0,55.73632049560547,37.595149993896484,Хамовники
EC8CA20FF800,55.73695373535156,37.61301040649414,Якиманка
3420E31781D0,55.71280288696289,37.61311340332031,Даниловский
F03E90190390,55.73475646972656,37.63600540161133,Замоскворечье
EC8CA20D9050,55.71441650390625,37.590999603271484,Донской
EC8CA20E7AE0,55.7469367980957,37.6558952331543,Таганский
0CF4D52BB4E0,55.74611282348633,37.55875778198242,Дорогомилово
1CB9C42682E0,55.74312210083008,37.652950286865234,Таганский
1CB9C424BF90,55.740848541259766,37.630985260009766,Замоскворечье
0CF4D52BBE10,55.72918701171875,37.620784759521484,Замоскворечье
1CB9C426E9F0,55.74311828613281,37.5845947265625,Хамовники
0CF4D52BB370,55.7472038269043,37.675418853759766,Таганский
EC8CA22EA8E0,55.74557876586914,37.670597076416016,Таганский
3087D926DBB0,55.709716796875,37.66371536254883,Даниловский
EC8CA20D14E0,55.73060607910156,37.629512786865234,Замоскворечье
EC8CA215F3F0,55.73183059692383,37.63857650756836,Замоскворечье
1CB9C429C040,55.726871490478516,37.586341857910156,Хамовники
0CF4D52BB680,55.72624588012695,37.56101989746094,Хамовники
0CF4D52C5700,55.74715805053711,37.67448043823242,Таганский
8CFE74212980,55.74249267578125,37.639305114746094,Замоскворечье
EC8CA213A2F0,55.7281379699707,37.61149215698242,Якиманка
1CB9C426CC20,55.743324279785156,37.615478515625,Якиманка
EC8CA21017A0,55.74723815917969,37.599327087402344,Арбат
3420E3178D60,55.74201965332031,37.53910827636719,Дорогомилово
EC58EA131690,55.70844268798828,37.618385314941406,Даниловский
EC8CA22EB2D0,55.734378814697266,37.61332702636719,Якиманка
0CF4D52D49A0,55.725154876708984,37.56535720825195,Хамовники
8CFE74212950,55.737396240234375,37.57975387573242,Хамовники
F03E9018FCF0,55.747745513916016,37.58619689941406,Арбат
EC8CA213B370,55.74116134643555,37.632389068603516,Замоскворечье
0CF4D52BC060,55.73027038574219,37.57179641723633,Хамовники
EC8CA20F3620,55.74638366699219,37.67778778076172,Таганский
F03E9018FAE0,55.74165344238281,37.628440856933594,Замоскворечье
1CB9C429BC30,55.73564147949219,37.617149353027344,Якиманка
EC58EA131280,55.72138214111328,37.628448486328125,Даниловский
EC8CA21017D0,55.7432975769043,37.542564392089844,Дорогомилово
1CB9C4309600,55.74018859863281,37.65095138549805,Таганский
0CF4D52BBD80,55.74514389038086,37.6187744140625,Якиманка
0CF4D52D3270,55.727352142333984,37.56102752685547,Хамовники
3087D91F62E0,55.73332214355469,37.615074157714844,Якиманка
3420E3178250,55.7202033996582,37.61607360839844,Якиманка
EC8CA22EF780,55.7428092956543,37.598655700683594,Хамовники
1CB9C426D280,55.74211883544922,37.61537551879883,Якиманка
EC8CA213BD80,55.7417106628418,37.58671569824219,Хамовники
1CB9C4269BC0,55.752708435058594,37.59737777709961,Арбат
EC8CA20D2050,55.74116134643555,37.62122344970703,Якиманка
1CB9C426EAE0,55.73451232910156,37.6286735534668,Замоскворечье
1CB9C426ED80,55.734867095947266,37.61939239501953,Якиманка
EC8CA22EAAB0,55.741966247558594,37.577613830566406,Хамовники
F03E9018FC10,55.75276565551758,37.642642974853516,Басманный
EC8CA22EE400,55.7343864440918,37.61332321166992,Якиманка
F8E71E19AF10,55.73944854736328,37.61741256713867,Якиманка
1CB9C429AD00,55.733272552490234,37.63895797729492,Замоскворечье
1CB9C429CAA0,55.74485397338867,37.60435104370117,Хамовники
EC8CA20D2120,55.73884963989258,37.61056900024414,Якиманка
EC8CA21012D0,55.752647399902344,37.6335334777832,Таганский
1CB9C429BB30,55.73100280761719,37.6336669921875,Замоскворечье
1CB9C426D340,55.74641036987305,37.609989166259766,Хамовники
EC8CA213BD70,55.73106002807617,37.591209411621094,Хамовники
1CB9C4250DA0,55.744834899902344,37.596923828125,Хамовники
EC8CA21004F0,55.74506378173828,37.63258743286133,Замоскворечье
EC8CA21016D0,55.743309020996094,37.542579650878906,Дорогомилово
1CB9C42512A0,55.73125457763672,37.62972640991211,Замоскворечье
EC8CA215F260,55.744136810302734,37.58729934692383,Арбат
EC8CA20FF6D0,55.71901321411133,37.60403060913086,Донской
EC8CA22EE5C0,55.74755859375,37.595027923583984,Хамовники
0CF4D52C5840,55.73114013671875,37.5935173034668,Хамовники
EC8CA20D8A40,55.73781967163086,37.57016372680664,Хамовники
EC8CA20D8A50,55.73076248168945,37.63164138793945,Замоскворечье
EC8CA2139CF0,55.74134063720703,37.59517288208008,Хамовники
EC8CA213C4E0,55.75295639038086,37.594722747802734,Арбат
0CF4D52BD8D0,55.742610931396484,37.629615783691406,Замоскворечье
1CB9C426B0F0,55.74769973754883,37.628273010253906,Замоскворечье
3420E31781F0,55.715423583984375,37.61753845214844,Даниловский
1CB9C426D490,55.734642028808594,37.59549331665039,Хамовники
EC8CA20FEBC0,55.74022674560547,37.58976364135742,Хамовники
EC8CA213C760,55.74105453491211,37.5389518737793,Дорогомилово
3087D926D270,55.709774017333984,37.663841247558594,Даниловский
EC8CA2100410,55.746192932128906,37.56319808959961,Дорогомилово
EC8CA215F440,55.72612380981445,37.62575149536133,Замоскворечье
EC8CA2100450,55.751686096191406,37.593528747558594,Арбат
EC8CA2100F50,55.73894119262695,37.57643127441406,Хамовники
EC8CA20F00C0,55.73780059814453,37.63896560668945,Замоскворечье
EC8CA215F9F0,55.74296188354492,37.543643951416016,Дорогомилово
0CF4D52D0890,55.73783493041992,37.57016372680664,Хамовники
184B0D1FA810,55.71841812133789,37.61375045776367,Даниловский
1CB9C42694A0,55.74374771118164,37.60349655151367,Хамовники
3420E3175410,55.71162033081055,37.586429595947266,Донской
EC8CA20D2460,55.73737716674805,37.61861801147461,Якиманка
1CB9C429B630,55.732078552246094,37.62934875488281,Замоскворечье
3087D926EB30,55.751792907714844,37.55259323120117,Пресненский
EC8CA20FFC40,55.74201965332031,37.53910827636719,Дорогомилово
EC8CA22EE000,55.708431243896484,37.60380935668945,Донской
3420E3175840,55.73712158203125,37.69489288330078,Таганский
60D02C2361F0,55.72190856933594,37.663108825683594,Даниловский
441E98142D50,55.73225021362305,37.671485900878906,Таганский
EC8CA20FF7C0,55.73041534423828,37.633243560791016,Замоскворечье
0CF4D52C58F0,55.7395133972168,37.659767150878906,Таганский
0CF4D52D3A20,55.75210952758789,37.59919738769531,Арбат
EC8CA215F210,55.73894119262695,37.57643127441406,Хамовники
1CB9C429B6A0,55.732582092285156,37.62216567993164,Якиманка
0CF4D52C5870,55.732383728027344,37.5946044921875,Хамовники
184B0D1FA830,55.74625778198242,37.6480598449707,Таганский
1CB9C429AF20,55.73572540283203,37.63971710205078,Замоскворечье
EC8CA22E8B70,55.742645263671875,37.588260650634766,Хамовники
F03E90192B60,55.73645782470703,37.592529296875,Хамовники
F03E90193AC0,55.74167251586914,37.62843704223633,Замоскворечье
1CB9C4268630,55.744468688964844,37.63475036621094,Замоскворечье
1CB9C426BF90,55.740055084228516,37.63005447387695,Замоскворечье
EC8CA20F0680,55.747318267822266,37.592872619628906,Хамовники
1CB9C429D240,55.74336624145508,37.65219497680664,Таганский
EC8CA22D8320,55.74528503417969,37.630828857421875,Замоскворечье
EC8CA215F110,55.72016525268555,37.598236083984375,Якиманка
1CB9C4268350,55.7491340637207,37.608516693115234,Хамовники
3420E3174DF0,55.72212219238281,37.61705017089844,Якиманка
8CFE74216740,55.718421936035156,37.627742767333984,Даниловский
1CB9C426B060,55.73865509033203,37.618221282958984,Якиманка
F03E90192F70,55.71010971069336,37.59334945678711,Донской
3420E31786D0,55.716983795166016,37.662349700927734,Даниловский
EC8CA2160200,55.74713897705078,37.591285705566406,Хамовники
3087D91F72B0,55.72481155395508,37.55791473388672,Хамовники
EC8CA2101720,55.7474479675293,37.58835983276367,Арбат
1CB9C4301880,55.708282470703125,37.59131622314453,Донской
EC8CA2139580,55.739662170410156,37.57477951049805,Хамовники
EC8CA215F230,55.72456359863281,37.56394577026367,Хамовники
EC8CA20D14C0,55.738651275634766,37.651817321777344,Таганский
EC8CA20D8420,55.73783493041992,37.5701789855957,Хамовники
EC58EA1315E0,55.7247200012207,37.629940032958984,Замоскворечье
1CB9C426D9B0,55.73187255859375,37.63276290893555,Замоскворечье
3087D9262400,55.70958709716797,37.6015739440918,Донской
1CB9C426E380,55.74565887451172,37.65487289428711,Таганский
1CB9C426E900,55.74367141723633,37.62480163574219,Якиманка
1CB9C426CAE0,55.75238800048828,37.65557861328125,Таганский
0CF4D52BD5D0,55.74884033203125,37.611331939697266,Тверской
1CB9C426CAD0,55.73271942138672,37.62419509887695,Якиманка
60D02C230860,55.72810745239258,37.63104248046875,Замоскворечье
0CF4D52C56E0,55.72159194946289,37.56343460083008,Хамовники
EC8CA21398C0,55.75217819213867,37.63492202758789,Таганский
0CF4D52BD990,55.725624084472656,37.56616973876953,Хамовники
1CB9C429ACD0,55.73607635498047,37.61429977416992,Якиманка
1CB9C424E220,55.746116638183594,37.62641906738281,Замоскворечье
EC8CA22EE860,55.742919921875,37.59086227416992,Хамовники
3087D91F5E50,55.74301528930664,37.53486251831055,Дорогомилово
0CF4D52C5960,55.71211624145508,37.6085090637207,Даниловский
0CF4D52D3D70,55.74122619628906,37.650516510009766,Таганский
3087D926E920,55.75103759765625,37.658905029296875,Таганский
EC8CA20F08C0,55.7320442199707,37.63547897338867,Замоскворечье
0CF4D52BBF30,55.71571350097656,37.622074127197266,Даниловский
0CF4D52C46B0,55.746280670166016,37.590965270996094,Хамовники
1CB9C429AF90,55.727970123291016,37.560096740722656,Хамовники
F03E9018FB70,55.745872497558594,37.626380920410156,Замоскворечье
0CF4D52D5760,55.73965835571289,37.574764251708984,Хамовники
1CB9C4301860,55.75212478637695,37.58267593383789,Арбат
EC8CA215F650,55.72898483276367,37.637245178222656,Замоскворечье
EC8CA22D8480,55.722129821777344,37.57650375366211,Хамовники
EC8CA20F0310,55.72964096069336,37.586265563964844,Хамовники
1CB9C424B130,55.74740219116211,37.585140228271484,Арбат
1CB9C426BD70,55.736942291259766,37.61605453491211,Якиманка
0CF4D52BB200,55.71826171875,37.609039306640625,Донской
1CB9C429D630,55.74576187133789,37.62506103515625,Замоскворечье
EC8CA22EA900,55.73114776611328,37.63546371459961,Замоскворечье
EC8CA22F11A0,55.72393798828125,37.63676834106445,Замоскворечье
EC8CA213B280,55.745819091796875,37.56192398071289,Дорогомилово
EC8CA22EDE10,55.73101043701172,37.63365173339844,Замоскворечье
0CF4D52BD420,55.72972869873047,37.625091552734375,Замоскворечье
EC8CA20D8B50,55.72279357910156,37.56337356567383,Хамовники
EC8CA20D1720,55.74359130859375,37.545310974121094,Дорогомилово
EC8CA20D20A0,55.748172760009766,37.58756637573242,Арбат
EC8CA213C8C0,55.72112274169922,37.60065841674805,Донской
1CB9C426A8D0,55.73985290527344,37.59461975097656,Хамовники
EC8CA22EE030,55.75187683105469,37.64093780517578,Таганский
0CF4D52B9030,55.71238708496094,37.60702133178711,Даниловский
1CB9C429AE50,55.73653793334961,37.61750030517578,Якиманка
EC8CA213BAF0,55.742618560791016,37.540931701660156,Дорогомилово
EC8CA215F130,55.73436737060547,37.567665100097656,Хамовники
EC8CA20F3770,55.74424362182617,37.62858581542969,Замоскворечье
1CB9C426A330,55.72114181518555,37.60067367553711,Донской
0CF4D52D4380,55.74730682373047,37.556373596191406,Дорогомилово
0CF4D52C4A00,55.727840423583984,37.58390808105469,Хамовники
1CB9C429C910,55.7341423034668,37.59748840332031,Хамовники
1CB9C4302260,55.74478530883789,37.59292984008789,Хамовники
EC8CA20F00F0,55.74345397949219,37.60698318481445,Хамовники
EC8CA2101340,55.75098419189453,37.60078430175781,Арбат
60D02C246700,55.721866607666016,37.66310501098633,Даниловский
1CB9C426D970,55.74637985229492,37.613285064697266,Якиманка
1CB9C426ECD0,55.734893798828125,37.63121032714844,Замоскворечье
EC8CA20EFFD0,55.747615814208984,37.64651870727539,Таганский
F03E90190C30,55.725074768066406,37.56381607055664,Хамовники
3087D923E060,55.751792907714844,37.55259323120117,Пресненский
EC8CA22F1230,55.7471809387207,37.65510559082031,Таганский
1CB9C4301610,55.74478530883789,37.59294509887695,Хамовники
1CB9C426AD60,55.736942291259766,37.61603927612305,Якиманка
